"名称","住所","linkNo","遺跡番号","地図","遺跡名","いせきめい","所在地","種別","時代","立地","遺跡概況","備考","市町村C","経度","緯度","分類"
"","","3447","10","42図","剣山経塚","つるぎやまきょうづか","栗栖川","経塚","鎌倉","丘陵","土器（甕）、古銭","","21 田辺市中辺路地区","135.511838951946","33.7788330829582","埋蔵文化財包蔵地_線"
"","","3706","40-2","47図","岩田2号墳","","岩田","古墳","古墳","丘陵","0","","23 上富田町","135.434391672507","33.7018625208896","埋蔵文化財包蔵地_線"
"","","3691","55","47図","馬川古銭出土地","うまかわこせんしゅつどち","朝来","出土地","中世","平地","古銭","","23 上富田町","135.423075780315","33.6953900973906","埋蔵文化財包蔵地_線"
"","","3673","37","47図","朝来古墳","あっそこふん","朝来","古墳","古墳","山頂","円墳","","23 上富田町","135.421115446223","33.6990739277708","埋蔵文化財包蔵地_線"
"","","3707","40-3","47図","岩田3号墳","","岩田","古墳","古墳","丘陵","0","","23 上富田町","135.434821263561","33.7017235542225","埋蔵文化財包蔵地_線"
"","","3705","40-1","47図","岩田1号墳","","岩田","古墳","古墳","丘陵","0","","23 上富田町","135.433763300032","33.702213030071","埋蔵文化財包蔵地_線"
"","","3583","63","47図","瀬田遺跡","せたいせき","内ノ川827","散布地","弥生","丘陵裾","磨製石斧","","22 白浜町白浜地区","135.42053655085","33.6785070915322","埋蔵文化財包蔵地_線"
"","","3661","27","47図","岩田古銭出土地","いわだこせんしゅつどち","岩田1461","出土地","中世","丘陵","古銭、手焙","","23 上富田町","135.448058602012","33.7018389796105","埋蔵文化財包蔵地_線"
"","","3652","18","47図","朝来経塚","あっそきょうづか","朝来","経塚","江戸","山頂","0","","23 上富田町","135.421924249695","33.6970875249046","埋蔵文化財包蔵地_線"
"","","3588","68","52図","富田坂タタラ群2号遺跡","とんだざかたたらぐんにごういせき","十九渕","精錬所跡","近世","丘陵裾","0","","22 白浜町白浜地区","135.4442560228","33.6397371292152","埋蔵文化財包蔵地_線"
"","","3575","55","52図","富田坂タタラ群１号遺跡","とんだざかたたらぐんいちごういせき","十九渕","精錬所跡","近世","山腹","土器（壷）","","22 白浜町白浜地区","135.438216616605","33.6431357174574","埋蔵文化財包蔵地_線"
"","","3708","40-4","47図","岩田4号墳","","岩田","古墳","古墳","丘陵","円墳、石室一部残存","","23 上富田町","135.432841569743","33.701335405392","埋蔵文化財包蔵地_線"
"","","3585","65","52図","富田坂タタラ群3号遺跡","とんだざかたたらぐんさんごういせき","椿","精錬所跡","近世","丘陵","0","","22 白浜町白浜地区","135.432631956212","33.6179869759264","埋蔵文化財包蔵地_線"
"","","3589","69","52図","富田坂タタラ群4号遺跡","とんだざかたたらぐんよんごういせき","十九渕","精錬所跡","近世","丘陵裾","0","","22 白浜町白浜地区","135.432970890815","33.6352931717133","埋蔵文化財包蔵地_線"
"","","3420","182","47図","後口谷銅鐸出土地","うしろだにどうたくしゅつどち","下三栖","出土地","弥生","丘陵","銅鐸","","21 田辺市田辺地区","135.423557694524","33.7435840715444","埋蔵文化財包蔵地_線"
"","","9999","","","","","","","","","","","","135.418195474403","33.7381867136327","埋蔵文化財包蔵地_線"
"","","3333","84","47図","岩屋谷岩陰遺跡","いわやだにいわかげいせき","下三栖","岩陰","古墳","丘陵","貝包丁、弥生土器､須恵器","","21 田辺市田辺地区","135.421124547916","33.7311828064534","埋蔵文化財包蔵地_線"
"","","3474","50","42図","胎内乳岩古銭出土地","たいないちちいわこせんしゅつどち","栗栖川","出土地","中世～","山腹","古銭、土師器","","21 田辺市中辺路地区","135.50503054594","33.776916700898","埋蔵文化財包蔵地_線"
"","","2481","13","18図","清水城跡","しみずじょうあと","清水","城跡","安土桃山","丘陵端","空濠、礎石建物多数","紅葉山城跡","13 有田川町清水地区","135.428924917703","34.0868043687305","埋蔵文化財包蔵地_線"
"","","2471","3","18図","西原遺跡","にしはらいせき","清水","散布地","縄文","河岸段丘","石鏃、縄文土器（後期）","","13 有田川町清水地区","135.424693510723","34.0871723721934","埋蔵文化財包蔵地_線"
"","","2479","11","18図","城の天城跡","しろのてんじょうあと","清水","城跡","中世","山頂","曲輪","","13 有田川町清水地区","135.42734275354","34.0929022097131","埋蔵文化財包蔵地_線"
"","","2480","12","18図","阿瀬川古城跡","あぜかわふるしろあと","清水","城跡","中世","丘陵端","空濠、礎石","","13 有田川町清水地区","135.433171060713","34.0870601926112","埋蔵文化財包蔵地_線"
"","","2488","20","18図","西原城跡","にしはらじょうあと","西原","城跡","中世","丘陵頂","空堀、段構え","城山館跡","13 有田川町清水地区","135.421315154386","34.0880771913478","埋蔵文化財包蔵地_線"
"","","2473","5","18図","葛籠遺跡","つづらいせき","久野原","散布地","縄文","河岸段丘","縄文土器（後期）","","13 有田川町清水地区","135.447479856667","34.0922495511441","埋蔵文化財包蔵地_線"
"","","2482","14","23図","七肘遺跡","ななひじいせき","清水","古戦場","中世","山頂","刀、鍔","","13 有田川町清水地区","135.412743253918","34.0761195073658","埋蔵文化財包蔵地_線"
"","","1857","25","7図","長田観音寺境内古墳","ながたかんのんじけいだいこふん","別所","古墳","古墳","河岸段丘","","","04 紀の川市粉河地区","135.390980918636","34.2702531282649","埋蔵文化財包蔵地_線"
"","","1848","16","7図","春日塚古墳","かすがつかこふん","深田","古墳","古墳","河岸段丘","円墳、横穴式石室、墳丘消滅","","04 紀の川市粉河地区","135.392534103757","34.2696968576411","埋蔵文化財包蔵地_線"
"","","1844","12","7図","桜池経塚","さくらいけきょうづか","北志野","経塚","江戸","丘陵端","径4mの円形の盛土、石碑","","04 紀の川市粉河地区","135.385573092292","34.2892043958094","埋蔵文化財包蔵地_線"
"","","1856","24","7図","極楽寺経塚","ごくらくじきょうつか","中津川","経塚","江戸？","山麓","","","04 紀の川市粉河地区","135.402562861132","34.3079296414232","埋蔵文化財包蔵地_線"
"","","9999","","","","","","","","","","","","135.402593458007","34.3072727656057","埋蔵文化財包蔵地_線"
"","","9999","","","","","","","","","","","","135.402029566407","34.3064465602","埋蔵文化財包蔵地_線"
"","","9999","","","","","","","","","","","","135.403224325987","34.3013227857197","埋蔵文化財包蔵地_線"
"","","9999","","","","","","","","","","","","135.403835135441","34.3039387240012","埋蔵文化財包蔵地_線"
"","","9999","","","","","","","","","","","","135.404043554096","34.2995896315017","埋蔵文化財包蔵地_線"
"","","9999","","","","","","","","","","","","135.403360377262","34.3048546439901","埋蔵文化財包蔵地_線"
"","","9999","","","","","","","","","","","","135.403459841112","34.3004660690569","埋蔵文化財包蔵地_線"
"","","1840","8","7図","中津川経塚","なかつがわきょうつか","中津川","経塚","江戸","山麓","楕円形の盛土、一字一石経","","04 紀の川市粉河地区","135.398213312201","34.3088174280302","埋蔵文化財包蔵地_線"
"","","1787","29","7図","志野峠経塚","しのとうげきょうづか","北勢田","経塚","中世～近世","山腹","石碑、封土","","04 紀の川市打田地区","135.384225240684","34.3068322982846","埋蔵文化財包蔵地_線"
"","","1849","17","7図","尾鼻古墳","おばなこふん","別所","古墳","古墳","河岸段丘","円墳、横穴式石室、墳丘消滅","","04 紀の川市粉河地区","135.39058602469","34.2697490482497","埋蔵文化財包蔵地_線"
"","","1814","11","12図","竹房古墳群","たけぶさこふんぐん","竹房","古墳群","古墳","丘陵","円墳３基","","04 紀の川市打田地区","135.374162168309","34.2449940669652","埋蔵文化財包蔵地_線"
"","","1783","25","12図","高野遺跡","たかのいせき","高野","寺院跡","中世","山腹","瓦器、土師器、須恵質土器","","04 紀の川市打田地区","135.381696154914","34.2395562298617","埋蔵文化財包蔵地_線"
"","","1786","28","12図","寺山遺跡","てらやまいせき","高野","出土地","中世","山腹","滑石製宝塔","","04 紀の川市打田地区","135.385553540494","34.2414143651857","埋蔵文化財包蔵地_線"
"","","1842","10","7図","誓度寺跡","せいどじあと","猪垣","寺院跡","室町","河岸段丘","","","04 紀の川市粉河地区","135.398217538894","34.283353777646","埋蔵文化財包蔵地_線"
"","","1775","17","7図","北勢田遺跡","きたせいだいせき","北勢田","散布地","弥生～中世","河岸段丘","弥生土器、石斧、石庖丁、石鏃","","04 紀の川市打田地区","135.378716574153","34.2825718782152","埋蔵文化財包蔵地_線"
"","","1843","11","7図","北長田遺跡","きたながたいせき","北長田","散布地","縄文・弥生・中世","河岸段丘","中世の柱穴、サヌカイト、東播系須恵器","","04 紀の川市粉河地区","135.392958113639","34.2824596488149","埋蔵文化財包蔵地_線"
"","","1855","23","7図","猿岡山城跡","さるおかやまじょうあと","粉河","城館跡","近世","丘陵頂","","秋葉山城","04 紀の川市粉河地区","135.405863442919","34.2785796662207","埋蔵文化財包蔵地_線"
"","","1836","4","7図","薬師谷遺跡","やくしだにいせき","粉河","散布地","平安？","丘陵","有孔石製模造品、瓦器","","04 紀の川市粉河地区","135.406518932368","34.2834832927495","埋蔵文化財包蔵地_線"
"","","1854","22","7図","粉河寺遺跡","こかわでらいせき","粉河","寺院","奈良？～","丘陵端","瓦、瓦器、土師器、井戸、埋桶","","04 紀の川市粉河地区","135.405349660498","34.2808259394952","埋蔵文化財包蔵地_線"
"","","1845","13","7図","上打田遺跡","かみうちたいせき","粉河","散布地","縄文","河岸段丘","石鏃","","04 紀の川市粉河地区","135.397873823572","34.2733837425143","埋蔵文化財包蔵地_線"
"","","1798","40","7図","南勢田遺跡","みなみせいだいせき","南勢田","散布地","中世","河岸段丘","土師器、瓦器、陶磁器","","04 紀の川市打田地区","135.376059588788","34.276877343783","埋蔵文化財包蔵地_線"
"","","1834","2","7図","不動谷遺跡","ふどうだにいせき","粉河","建物跡","室町～安土桃山","谷","井戸、瓦器、敷石、礎石","","04 紀の川市粉河地区","135.40361884902","34.2812502875139","埋蔵文化財包蔵地_線"
"","","1851","19","7図","中津川町石","なかつがわちょういし","中津川","町石","江戸","山麓","12基中9基現存","","04 紀の川市粉河地区","135.40266647299","34.3031249369925","埋蔵文化財包蔵地_線"
"","","1772","14","12図","堂坂遺跡","どうさかいせき","竹房","散布地","旧石器～弥生","河岸段丘","ナイフ形石器、縄文土器、石鏃・石斧・石皿・敲石・弥生土器","","04 紀の川市打田地区","135.377442555761","34.2513556404931","埋蔵文化財包蔵地_線"
"","","1873","42","7図","小川城跡","おがわじょうあと","松井","城館跡","文明年間","河岸段丘","0","","04 紀の川市粉河地区","135.397254724356","34.2695455530555","埋蔵文化財包蔵地_線"
"","","1802","44","12図","佐藤城跡","さとうじょうあと","竹房","城館跡","中世","河岸段丘","","","04 紀の川市打田地区","135.377735420031","34.2515171664372","埋蔵文化財包蔵地_線"
"","","1805","47","7図","福垣内遺跡","ふくかいといせき","打田","散布地","旧石器～弥生","河岸段丘","石核、石鏃、剥片","","04 紀の川市打田地区","135.375268629599","34.2672822750867","埋蔵文化財包蔵地_線"
"","","1847","15","7図","円満寺遺跡","えんまんじいせき","深田","散布地","弥生","河岸段丘","有柄石鏃（7）、土錘（1）、石錘（1）","","04 紀の川市粉河地区","135.393999453213","34.2701687377121","埋蔵文化財包蔵地_線"
"","","1797","39","12図","龍門山城跡","りゅうもんざんじょうあと","竜門山","城館跡","中世","山頂","三段の曲輪","","04 紀の川市打田地区","135.411433544515","34.2378948660229","埋蔵文化財包蔵地_線"
